,label,area,mean_intensity_nuf2_CFP,fname_nuf2_CFP,mean_intensity_YFP_pp1,fname_YFP_pp1,nuf2_CFP_cyto,YFP_pp1_cyto,nuf2_CFP_bg,YFP_pp1_bg
10,2_3,79,5992.481012658228,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z02_C0_T0.tif,7226.443037974684,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z02_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
11,3_1,19,5316.105263157895,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z03_C0_T0.tif,9349.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z03_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
12,3_2,8,5239.875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z03_C0_T0.tif,9016.125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z03_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
13,3_3,17,5214.64705882353,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z03_C0_T0.tif,9909.823529411764,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z03_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
14,3_4,27,5297.592592592592,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z03_C0_T0.tif,9508.518518518518,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z03_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
15,3_5,61,5738.360655737705,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z03_C0_T0.tif,6879.426229508197,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z03_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
16,3_6,58,5558.086206896552,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z03_C0_T0.tif,7234.9655172413795,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z03_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
17,3_7,15,5237.733333333334,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z03_C0_T0.tif,9129.933333333332,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z03_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
18,3_8,10,5395.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z03_C0_T0.tif,8504.6,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z03_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
19,3_9,10,5207.9,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z03_C0_T0.tif,6734.8,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z03_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
20,4_1,21,5378.809523809524,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z04_C0_T0.tif,9928.857142857143,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z04_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
21,4_2,45,5294.288888888889,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z04_C0_T0.tif,9288.977777777778,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z04_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
22,4_3,12,5262.25,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z04_C0_T0.tif,9097.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z04_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
23,4_4,16,5261.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z04_C0_T0.tif,9541.0625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z04_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
24,4_5,35,5340.057142857143,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z04_C0_T0.tif,9981.685714285713,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z04_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
25,4_6,19,5316.105263157895,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z04_C0_T0.tif,10430.263157894737,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z04_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
26,4_7,82,6035.926829268293,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z04_C0_T0.tif,7210.682926829269,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z04_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
27,4_8,34,5338.941176470588,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z04_C0_T0.tif,7331.35294117647,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z04_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
28,4_9,38,5319.026315789473,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z04_C0_T0.tif,8267.131578947368,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z04_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
29,5_1,19,5488.789473684211,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z05_C0_T0.tif,9678.21052631579,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z05_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
30,5_2,24,5444.708333333333,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z05_C0_T0.tif,9540.833333333334,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z05_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
31,5_3,12,5487.666666666667,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z05_C0_T0.tif,9448.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z05_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
32,5_4,26,5578.076923076923,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z05_C0_T0.tif,10271.115384615385,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z05_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
33,5_5,75,6587.626666666667,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z05_C0_T0.tif,7180.453333333333,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z05_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
34,6_1,16,5657.5625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z06_C0_T0.tif,9464.4375,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z06_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
35,6_2,8,5427.875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z06_C0_T0.tif,9405.625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z06_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
36,6_3,8,5502.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z06_C0_T0.tif,10094.875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z06_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
37,6_4,26,5438.615384615385,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z06_C0_T0.tif,10403.076923076924,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z06_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
38,6_5,75,6542.586666666667,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z06_C0_T0.tif,7159.933333333333,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z06_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
39,6_6,8,5405.375,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z06_C0_T0.tif,8336.125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z06_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
40,7_1,12,5592.083333333333,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z07_C0_T0.tif,9626.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z07_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
41,7_2,8,5490.375,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z07_C0_T0.tif,9608.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z07_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
42,7_3,8,5582.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z07_C0_T0.tif,10103.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z07_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
43,7_4,8,5433.25,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z07_C0_T0.tif,9804.625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z07_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
44,7_5,74,6362.175675675676,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z07_C0_T0.tif,7170.7027027027025,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z07_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
45,7_6,8,5482.625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z07_C0_T0.tif,8156.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z07_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
46,8_1,16,5244.5625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z08_C0_T0.tif,9459.875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z08_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
47,8_2,16,5400.5625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z08_C0_T0.tif,9957.25,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z08_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
48,8_3,74,6072.918918918919,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z08_C0_T0.tif,6983.135135135135,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z08_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
49,9_1,12,5231.166666666667,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z09_C0_T0.tif,8463.083333333334,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z09_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
50,9_2,16,5350.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z09_C0_T0.tif,9088.4375,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z09_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
51,9_3,8,5300.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z09_C0_T0.tif,10149.875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z09_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
52,9_4,12,5308.083333333333,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z09_C0_T0.tif,10931.166666666666,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z09_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
53,9_5,12,5298.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z09_C0_T0.tif,9392.583333333334,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z09_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
54,9_6,21,5191.333333333333,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z09_C0_T0.tif,8821.380952380952,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z09_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
55,9_7,65,5774.076923076923,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z09_C0_T0.tif,6913.584615384615,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z09_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
56,9_8,11,5397.636363636364,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z09_C0_T0.tif,9225.90909090909,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z09_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
57,9_9,23,5343.826086956522,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z09_C0_T0.tif,8545.173913043478,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z09_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
58,9_10,32,5388.53125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z09_C0_T0.tif,7535.5625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z09_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
59,10_1,12,5368.333333333333,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z10_C0_T0.tif,8938.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z10_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
60,10_2,40,5750.675,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z10_C0_T0.tif,6986.1,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z10_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
61,10_3,8,5618.625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z10_C0_T0.tif,8623.875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z10_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
62,10_4,8,5491.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z10_C0_T0.tif,7554.875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z10_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
63,11_1,41,4951.951219512195,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z11_C0_T0.tif,9203.09756097561,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z11_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
64,11_2,16,5031.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z11_C0_T0.tif,9392.625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z11_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
65,11_3,12,4999.083333333333,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z11_C0_T0.tif,9595.416666666666,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z11_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
66,11_4,14,5000.642857142857,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z11_C0_T0.tif,8983.285714285714,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point4_19min01_R3D_D3D_Z11_C1_T0.tif,4452.090258944162,7795.881918502298,4243.15,5087.5
