,label,mean_intensity_YFP_astrin,fname_YFP_astrin,mean_intensity_cenpb_ds_red,fname_cenpb_ds_red,YFP_astrin_cyto,cenpb_ds_red_cyto,YFP_astrinbg,cenpb_ds_red_bg
160,23_5,9120.5,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T01.tif,14241.545454545454,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T01.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
161,24_1,9491.8,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T02.tif,15675.8,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T02.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
162,24_2,11938.476635514018,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T02.tif,16902.78504672897,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T02.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
163,24_3,10240.25,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T02.tif,19245.0,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T02.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
164,24_4,11836.875862068966,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T02.tif,17933.97931034483,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T02.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
165,24_5,9645.857142857143,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T02.tif,17676.0,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T02.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
166,24_6,11368.331444759207,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T02.tif,17679.73371104816,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T02.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
167,24_7,11295.021276595744,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T02.tif,15562.851063829787,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T02.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
168,24_8,10041.42857142857,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T02.tif,16969.35714285714,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T02.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
169,24_9,9606.125,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T02.tif,13063.75,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T02.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
170,25_1,10463.75892857143,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T03.tif,17458.401785714286,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T03.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
171,25_2,8815.625,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T03.tif,17589.5,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T03.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
172,25_3,8435.0,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T03.tif,19710.909090909092,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T03.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
173,25_4,9570.625,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T03.tif,18072.125,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T03.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
174,25_5,8464.416666666666,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T03.tif,19150.75,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T03.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
175,25_6,8800.875,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T03.tif,16768.875,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T03.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
176,25_7,8440.266666666666,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T03.tif,15676.933333333332,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T03.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
177,25_8,9377.24,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T03.tif,15319.56,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T03.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
178,25_9,9113.2,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T03.tif,14131.6,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T03.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
179,26_1,11162.400516795866,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T04.tif,17395.4677002584,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T04.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
180,26_2,11078.126315789474,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T04.tif,17249.65263157895,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T04.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
181,26_3,11243.54411764706,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T04.tif,17768.823529411766,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T04.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
182,26_4,10901.783720930232,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T04.tif,17500.432558139535,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T04.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
183,26_5,9690.0,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T04.tif,13485.142857142857,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T04.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
184,27_1,11541.502873563219,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T05.tif,17413.186781609194,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T05.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
185,27_2,10668.31930333817,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T05.tif,17543.77793904209,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T05.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
186,27_3,8017.4,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T05.tif,18585.8,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T05.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
187,28_1,11365.743732590528,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T06.tif,16782.181058495822,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T06.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
188,28_2,8920.5,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T06.tif,17108.875,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T06.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
189,28_3,10112.217391304348,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T06.tif,17135.246376811596,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T06.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
190,28_4,9839.4,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T06.tif,15852.2,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T06.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
191,28_5,9264.8,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T06.tif,18456.6,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T06.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
192,28_6,10660.744444444445,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T06.tif,17936.31111111111,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T06.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
193,28_7,10743.2903930131,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T06.tif,16998.871179039303,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T06.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
194,28_8,8479.8,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T06.tif,17218.6,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T06.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
195,28_9,8838.388888888889,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T06.tif,13626.0,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T06.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
196,29_1,7859.125,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T07.tif,14831.375,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T07.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
197,29_2,10603.306349206348,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T07.tif,17118.620634920633,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T07.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
198,29_3,10526.474226804125,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T07.tif,16774.494845360823,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T07.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
199,29_4,9050.5,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T07.tif,18781.875,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T07.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
200,29_5,8856.75,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T07.tif,17696.833333333332,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T07.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
201,30_1,12756.736059479554,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T08.tif,16574.583643122678,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T08.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
202,30_2,10425.4,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T08.tif,16849.2,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T08.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
203,30_3,12348.017543859649,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T08.tif,17481.298245614034,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T08.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
204,30_4,11284.045977011494,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T08.tif,16560.19540229885,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T08.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
205,30_5,12684.829268292682,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T08.tif,17077.365853658535,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T08.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
206,30_6,10854.5625,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T08.tif,18422.0625,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T08.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
207,30_7,11970.588235294117,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T08.tif,15220.441176470587,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T08.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
208,30_8,10865.4,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T08.tif,15943.8,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T08.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
209,31_1,13069.561338289963,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T09.tif,16203.040892193309,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T09.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
210,31_2,11268.825396825398,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T09.tif,17565.444444444445,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T09.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
211,31_3,12336.876712328767,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T09.tif,17954.890410958906,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T09.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
212,31_4,11684.384615384615,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T09.tif,16418.884615384617,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T09.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
213,31_5,12698.462365591398,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T09.tif,16975.2688172043,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T09.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
214,31_6,11136.2,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T09.tif,17851.8,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T09.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
215,31_7,10816.894736842105,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T09.tif,16515.934210526317,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T09.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
216,31_8,11528.083333333334,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T09.tif,16529.166666666668,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T09.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
217,32_1,11236.193899782134,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T10.tif,16709.912854030503,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T10.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
218,32_2,10252.542395693135,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T10.tif,17129.93135935397,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T10.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
219,32_3,8133.9375,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T10.tif,18460.4375,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T10.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
220,32_4,9426.375,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C1_T10.tif,15099.875,Exp2018_032_IV_HeLa_MG132_YFP-AstrinqQ1012_CENPB-dsRed_GFP_mcherry03_R3D_D3D_Z2_C0_T10.tif,6849.587951807229,18759.58804108584,4461.925,11929.33
