,label,area,mean_intensity_YFP_astrin,fname_YFP_astrin,YFP_astrin_cyto,YFP_astrin_bg,mean_intensity_CENP_B_ds_red,fname_CENP_B_ds_red,CENP_B_ds_red_cyto,CENP_B_ds_red_bg
0,0_1,13,17368.076923076922,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T00.tif,22781.018042157913,14419.87,14466.23076923077,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T00.tif,10367.94825727632,5709.705
1,0_2,18,27179.055555555555,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T00.tif,22781.018042157913,14419.87,14411.0,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T00.tif,10367.94825727632,5709.705
2,0_3,18,21355.333333333332,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T00.tif,22781.018042157913,14419.87,16768.222222222223,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T00.tif,10367.94825727632,5709.705
3,0_4,26,25920.653846153848,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T00.tif,22781.018042157913,14419.87,16120.038461538461,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T00.tif,10367.94825727632,5709.705
4,0_5,24,23282.791666666668,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T00.tif,22781.018042157913,14419.87,18471.0,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T00.tif,10367.94825727632,5709.705
5,0_6,142,24310.577464788734,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T00.tif,22781.018042157913,14419.87,17714.056338028167,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T00.tif,10367.94825727632,5709.705
6,0_7,14,21393.0,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T00.tif,22781.018042157913,14419.87,17934.5,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T00.tif,10367.94825727632,5709.705
7,0_8,13,23793.46153846154,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T00.tif,22781.018042157913,14419.87,13952.538461538461,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T00.tif,10367.94825727632,5709.705
8,0_9,96,21339.791666666668,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T00.tif,22781.018042157913,14419.87,17594.520833333332,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T00.tif,10367.94825727632,5709.705
9,1_1,28,22216.85714285714,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T01.tif,22949.93130405855,14541.05,12855.785714285714,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T01.tif,10216.776306107431,5762.65
10,1_2,75,25635.4,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T01.tif,22949.93130405855,14541.05,17550.746666666666,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T01.tif,10216.776306107431,5762.65
11,1_3,5,20563.0,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T01.tif,22949.93130405855,14541.05,13174.2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T01.tif,10216.776306107431,5762.65
12,1_4,71,23272.901408450703,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T01.tif,22949.93130405855,14541.05,17516.23943661972,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T01.tif,10216.776306107431,5762.65
13,1_5,138,24575.391304347828,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T01.tif,22949.93130405855,14541.05,18211.485507246376,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T01.tif,10216.776306107431,5762.65
14,1_6,8,20903.75,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T01.tif,22949.93130405855,14541.05,16599.5,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T01.tif,10216.776306107431,5762.65
15,1_7,5,22683.8,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T01.tif,22949.93130405855,14541.05,11901.6,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T01.tif,10216.776306107431,5762.65
16,1_8,5,17776.8,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T01.tif,22949.93130405855,14541.05,13668.0,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T01.tif,10216.776306107431,5762.65
17,1_9,30,22288.466666666667,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T01.tif,22949.93130405855,14541.05,17566.1,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T01.tif,10216.776306107431,5762.65
18,1_10,80,22443.55,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T01.tif,22949.93130405855,14541.05,16293.85,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T01.tif,10216.776306107431,5762.65
19,2_1,14,24014.285714285714,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T02.tif,22739.349286846274,14720.845,10887.57142857143,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T02.tif,10761.799923047325,5673.5575
20,2_2,37,27292.324324324323,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T02.tif,22739.349286846274,14720.845,16830.486486486487,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T02.tif,10761.799923047325,5673.5575
21,2_3,27,25002.14814814815,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T02.tif,22739.349286846274,14720.845,16096.888888888889,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T02.tif,10761.799923047325,5673.5575
22,2_4,28,27273.964285714286,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T02.tif,22739.349286846274,14720.845,16902.60714285714,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T02.tif,10761.799923047325,5673.5575
23,2_5,9,24469.666666666668,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T02.tif,22739.349286846274,14720.845,17732.0,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T02.tif,10761.799923047325,5673.5575
24,2_6,16,22915.125,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T02.tif,22739.349286846274,14720.845,16771.0625,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T02.tif,10761.799923047325,5673.5575
25,2_7,53,26488.283018867925,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T02.tif,22739.349286846274,14720.845,15329.735849056604,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T02.tif,10761.799923047325,5673.5575
26,2_8,5,21344.8,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T02.tif,22739.349286846274,14720.845,13873.6,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T02.tif,10761.799923047325,5673.5575
27,2_9,55,23694.4,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T02.tif,22739.349286846274,14720.845,17130.436363636363,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T02.tif,10761.799923047325,5673.5575
28,2_10,17,21928.70588235294,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T02.tif,22739.349286846274,14720.845,15983.117647058823,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T02.tif,10761.799923047325,5673.5575
29,2_11,41,22993.048780487807,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T02.tif,22739.349286846274,14720.845,16570.048780487807,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T02.tif,10761.799923047325,5673.5575
30,2_12,35,21065.314285714285,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T02.tif,22739.349286846274,14720.845,14833.885714285714,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T02.tif,10761.799923047325,5673.5575
31,2_13,34,22934.529411764706,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T02.tif,22739.349286846274,14720.845,14629.823529411764,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T02.tif,10761.799923047325,5673.5575
32,3_1,11,24018.18181818182,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T03.tif,22502.78061058785,14610.1325,11414.0,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T03.tif,10542.090446358654,5580.5225
33,3_2,40,26156.25,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T03.tif,22502.78061058785,14610.1325,17375.85,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T03.tif,10542.090446358654,5580.5225
34,3_3,30,26560.066666666666,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C0_T03.tif,22502.78061058785,14610.1325,16878.966666666667,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_04_R3D_D3D_Z0_C1_T03.tif,10542.090446358654,5580.5225
