,fname_green,label,area,eccentricity,perimeter,mean_intensity_green,fname_red,mean_intensity_red,intensity_ratio
0,Z0_C0_T00.tif,0_1,21,0.0,13.65685424949238,8064.655238095239,Z0_C1_T00.tif,12802.61380952381,0.6299225578526767
1,Z0_C0_T00.tif,0_2,16,0.5773502691896258,11.65685424949238,9781.997500000001,Z0_C1_T00.tif,1550.7150000000001,6.308056283714287
2,Z0_C0_T00.tif,0_3,10,0.6164414002968978,9.071067811865476,9038.460000000001,Z0_C1_T00.tif,2567.09,3.5208972026691705
3,Z0_C0_T00.tif,0_4,48,0.5774381018295128,22.48528137423857,12378.080833333333,Z0_C1_T00.tif,5016.881666666666,2.4672857874197422
4,Z0_C0_T00.tif,0_5,34,0.5082559240684966,18.48528137423857,10592.471764705884,Z0_C1_T00.tif,3855.2076470588236,2.7475748998337317
5,Z0_C0_T00.tif,0_6,16,0.5773502691896258,11.65685424949238,9375.497500000001,Z0_C1_T00.tif,2927.0275,3.203078037360428
6,Z0_C0_T00.tif,0_7,45,0.8302264358978879,23.899494936611667,10148.782222222222,Z0_C1_T00.tif,3772.6677777777777,2.6900810832063726
7,Z0_C0_T00.tif,0_8,36,0.54390564390978,19.071067811865476,9565.893333333333,Z0_C1_T00.tif,1728.7844444444443,5.533305996634759
8,Z0_C0_T00.tif,0_9,26,0.5440588203494177,15.65685424949238,11754.906153846156,Z0_C1_T00.tif,3565.4361538461535,3.296905524774508
9,Z0_C0_T00.tif,0_10,8,0.5773502691896258,7.65685424949238,9003.560000000001,Z0_C1_T00.tif,2538.715,3.5465028567602115
10,Z0_C0_T00.tif,0_11,8,0.5773502691896258,7.65685424949238,8987.060000000001,Z0_C1_T00.tif,1627.3400000000001,5.522545995305222
11,Z0_C0_T00.tif,0_12,67,0.9016713251527252,32.72792206135786,10685.112238805972,Z0_C1_T00.tif,2898.3288059701495,3.686645979157418
12,Z0_C0_T00.tif,0_13,36,0.5439056439097798,19.071067811865476,11425.310000000001,Z0_C1_T00.tif,3880.284444444444,2.9444516667735705
13,Z0_C0_T00.tif,0_14,16,0.5773502691896258,11.65685424949238,8784.747500000001,Z0_C1_T00.tif,2906.4025,3.0225502145693866
14,Z0_C0_T00.tif,0_15,77,0.7519325578579069,32.14213562373095,11388.378181818185,Z0_C1_T00.tif,2755.765324675325,4.132564583727726
15,Z0_C0_T00.tif,0_16,32,0.0,17.65685424949238,11956.247500000001,Z0_C1_T00.tif,5171.715,2.3118535147431754
16,Z0_C0_T00.tif,0_17,30,0.4509717590117594,17.071067811865476,9163.493333333336,Z0_C1_T00.tif,2871.456666666666,3.191235110634906
17,Z0_C0_T00.tif,0_18,42,0.7433083132266355,21.31370849898476,10383.774285714286,Z0_C1_T00.tif,4567.875714285714,2.273217341102288
18,Z0_C0_T00.tif,0_19,16,0.5773502691896258,11.65685424949238,8831.060000000001,Z0_C1_T00.tif,2249.9025,3.9250856426000684
19,Z0_C0_T00.tif,0_20,60,0.5561451718488477,26.97056274847714,10136.010000000004,Z0_C1_T00.tif,8107.04,1.2502726025775133
20,Z0_C0_T01.tif,1_1,14,0.6292889820590859,11.071067811865474,9622.61,Z0_C1_T01.tif,11649.142857142857,0.8260358824683607
21,Z0_C0_T01.tif,1_2,10,0.6164414002968978,9.071067811865476,9117.51,Z0_C1_T01.tif,1104.5,8.254875509280218
22,Z0_C0_T01.tif,1_3,86,0.841453048975602,34.48528137423857,12520.656511627909,Z0_C1_T01.tif,3018.779069767442,4.147589546058588
23,Z0_C0_T01.tif,1_4,5,0.0,5.656854249492381,10610.810000000001,Z0_C1_T01.tif,2569.1,4.130166206064382
24,Z0_C0_T01.tif,1_5,89,0.8794107758716919,44.384776310850235,10773.834719101123,Z0_C1_T01.tif,2693.6573033707864,3.9997050499404554
25,Z0_C0_T01.tif,1_6,32,0.0,17.65685424949238,11759.11,Z0_C1_T01.tif,1846.8125,6.36724626890927
26,Z0_C0_T01.tif,1_7,37,0.0,19.31370849898476,10251.312702702702,Z0_C1_T01.tif,3356.2837837837837,3.0543641012219918
27,Z0_C0_T01.tif,1_8,45,0.6643361852023243,21.899494936611667,10637.009999999998,Z0_C1_T01.tif,4730.566666666667,2.2485699387670253
28,Z0_C0_T01.tif,1_9,42,0.4606664598958904,21.071067811865476,10505.824285714285,Z0_C1_T01.tif,3109.5238095238096,3.3785958652373655
29,Z0_C0_T01.tif,1_10,38,0.7453906638147694,20.727922061357855,10133.373157894735,Z0_C1_T01.tif,3616.0789473684213,2.8023097131961774
30,Z0_C0_T01.tif,1_11,63,0.8905458271899206,35.14213562373095,9923.911587301587,Z0_C1_T01.tif,2428.34126984127,4.086703837945426
31,Z0_C0_T01.tif,1_12,29,0.6943207788666131,17.071067811865476,10487.782413793102,Z0_C1_T01.tif,4493.913793103448,2.3337747221337666
32,Z0_C0_T01.tif,1_13,66,0.6786848983285926,28.142135623730947,11588.41303030303,Z0_C1_T01.tif,3370.681818181818,3.438002652102578
33,Z0_C0_T01.tif,1_14,22,0.6898605623642444,14.48528137423857,9015.064545454543,Z0_C1_T01.tif,3499.5,2.576100741664393
34,Z0_C0_T01.tif,1_15,46,0.2725662594870949,24.142135623730947,9621.153478260869,Z0_C1_T01.tif,7947.913043478261,1.2105257601120336
35,Z0_C0_T02.tif,2_1,59,0.8630861156078853,29.31370849898476,11488.268474576273,Z0_C1_T02.tif,934.9430508474576,12.287666574090258
36,Z0_C0_T02.tif,2_2,49,0.871574680907375,25.556349186104047,10597.41306122449,Z0_C1_T02.tif,2870.327346938775,3.692057309256628
