,fname_green,label,area,eccentricity,perimeter,mean_intensity_green,bg_value_mask,fname_red,mean_intensity_red,bg_value_channel,intensity_ratio
13,Z0_C0_T01.tif,1_2,49,0.5564870683598291,23.071067811865476,13759.089591836735,6813.54,Z0_C1_T01.tif,4954.094897959184,3502.36,2.777316517999025
14,Z0_C0_T01.tif,1_3,26,0.5440588203494177,15.65685424949238,11860.879230769231,6813.54,Z0_C1_T01.tif,1843.0807692307694,3502.36,6.435355101512726
15,Z0_C0_T01.tif,1_4,39,0.8228417882340091,21.071067811865476,11793.007435897434,6813.54,Z0_C1_T01.tif,5965.593589743591,3502.36,1.9768372180385678
16,Z0_C0_T01.tif,1_5,29,0.5162451143930842,17.071067811865476,10088.73068965517,6813.54,Z0_C1_T01.tif,4815.918965517242,3502.36,2.094871355164427
17,Z0_C0_T01.tif,1_6,34,0.4678596948487089,18.48528137423857,11554.492352941175,6813.54,Z0_C1_T01.tif,5966.35,3502.36,1.9366098792295414
18,Z0_C0_T01.tif,1_7,30,0.4541475531146237,17.31370849898476,11405.143333333332,6813.54,Z0_C1_T01.tif,1514.55,3502.36,7.530384162512517
19,Z0_C0_T01.tif,1_8,24,0.5849866175853743,15.071067811865476,10193.36,6813.54,Z0_C1_T01.tif,4652.266666666667,3502.36,2.1910523902327177
20,Z0_C0_T01.tif,1_9,41,0.4975452637703001,21.071067811865476,11080.963658536586,6813.54,Z0_C1_T01.tif,5293.85,3502.36,2.093176734991846
21,Z0_C0_T01.tif,1_10,67,0.8270909553718695,32.14213562373095,10626.707014925372,6813.54,Z0_C1_T01.tif,2698.5067164179104,3502.36,3.9379953921447433
22,Z0_C0_T01.tif,1_11,19,0.5207037318817046,13.071067811865476,9705.425789473682,6813.54,Z0_C1_T01.tif,3076.0605263157895,3502.36,3.1551478608575727
23,Z0_C0_T01.tif,1_12,16,0.5773502691896258,11.65685424949238,8533.0475,6813.54,Z0_C1_T01.tif,3870.3500000000004,3502.36,2.204722441122896
24,Z0_C0_T01.tif,1_13,21,0.0,13.65685424949238,11340.776666666663,6813.54,Z0_C1_T01.tif,2987.135714285714,3502.36,3.7965388088764747
25,Z0_C0_T01.tif,1_14,21,0.0,13.65685424949238,8229.205238095235,6813.54,Z0_C1_T01.tif,5464.992857142859,3502.36,1.5058034755415084
26,Z0_C0_T01.tif,1_15,68,0.7520681183945822,29.31370849898476,11536.698235294118,6813.54,Z0_C1_T01.tif,58352.49705882353,3502.36,0.19770701883870184
27,Z0_C0_T01.tif,1_16,8,0.5773502691896258,7.65685424949238,9748.235,6813.54,Z0_C1_T01.tif,3560.4750000000004,3502.36,2.7379029483425668
28,Z0_C0_T01.tif,1_17,11,0.7559289460184544,9.65685424949238,9620.11,6813.54,Z0_C1_T01.tif,2001.6681818181817,3502.36,4.806046320455439
29,Z0_C0_T01.tif,1_18,8,0.6123724356957945,7.414213562373095,10248.985,6813.54,Z0_C1_T01.tif,3693.3500000000004,3502.36,2.774983416139819
30,Z0_C0_T02.tif,2_1,64,0.8621870789983785,30.72792206135785,12282.271249999998,6813.54,Z0_C1_T02.tif,2622.3237499999996,3502.36,4.683735656209498
31,Z0_C0_T02.tif,2_2,36,0.54390564390978,19.071067811865476,10628.101111111107,6813.54,Z0_C1_T02.tif,2672.3133333333326,3502.36,3.977116372747374
32,Z0_C0_T02.tif,2_3,34,0.6277433712160546,18.48528137423857,11600.739999999998,6813.54,Z0_C1_T02.tif,4271.744705882353,3502.36,2.7156913155473323
33,Z0_C0_T02.tif,2_4,36,0.5439056439097799,19.071067811865476,12146.295555555553,6813.54,Z0_C1_T02.tif,3941.4244444444453,3502.36,3.081701990425344
34,Z0_C0_T02.tif,2_5,47,0.6206225018724058,22.48528137423857,14261.452765957447,6813.54,Z0_C1_T02.tif,3998.788510638299,3502.36,3.5664433685393853
35,Z0_C0_T02.tif,2_6,21,0.0,13.65685424949238,10592.335238095236,6813.54,Z0_C1_T02.tif,1204.1228571428567,3502.36,8.796723004850797
36,Z0_C0_T02.tif,2_7,26,0.5440588203494177,15.65685424949238,12857.201538461539,6813.54,Z0_C1_T02.tif,3825.4030769230762,3502.36,3.361005697941535
37,Z0_C0_T02.tif,2_8,84,0.8120575503289768,39.798989873223334,11321.525714285714,6813.54,Z0_C1_T02.tif,2567.932380952381,3502.36,4.408809904132618
38,Z0_C0_T02.tif,2_9,19,0.5207037318817046,13.071067811865476,9577.555789473683,6813.54,Z0_C1_T02.tif,2901.664210526315,3502.36,3.300711279661291
39,Z0_C0_T02.tif,2_10,16,0.5773502691896258,11.65685424949238,9286.1775,6813.54,Z0_C1_T02.tif,2384.4174999999996,3502.36,3.8945266506389933
40,Z0_C0_T02.tif,2_11,12,0.0,9.65685424949238,11504.656666666668,6813.54,Z0_C1_T02.tif,6187.313333333332,3502.36,1.859394546044218
41,Z0_C0_T02.tif,2_12,95,0.6098809130140529,38.384776310850235,12211.88210526316,6813.54,Z0_C1_T02.tif,50964.411578947394,3502.36,0.23961587560657127
42,Z0_C0_T03.tif,3_1,21,0.0,13.65685424949238,13954.324285714283,6813.54,Z0_C1_T03.tif,4416.871904761904,3502.36,3.159322839014165
43,Z0_C0_T03.tif,3_2,24,0.5849866175853743,15.071067811865476,15007.943333333335,6813.54,Z0_C1_T03.tif,4370.235,3502.36,3.4341273028414574
44,Z0_C0_T03.tif,3_3,38,0.511237358145545,19.65685424949238,15411.320526315787,6813.54,Z0_C1_T03.tif,4774.557368421051,3502.36,3.2278008906639903
45,Z0_C0_T03.tif,3_4,20,0.6376509859489177,11.899494936611665,12613.659999999998,6813.54,Z0_C1_T03.tif,4092.16,3502.36,3.0823965827338125
46,Z0_C0_T03.tif,3_5,12,0.0,9.65685424949238,12140.026666666667,6813.54,Z0_C1_T03.tif,6635.193333333334,3502.36,1.8296417386481578
47,Z0_C0_T03.tif,3_6,53,0.9118990119755412,31.31370849898476,14586.836415094338,6813.54,Z0_C1_T03.tif,2021.4496226415094,3502.36,7.216027672276657
48,Z0_C0_T03.tif,3_7,55,0.8772201777140111,29.556349186104043,12894.573636363635,6813.54,Z0_C1_T03.tif,2038.2736363636363,3502.36,6.326223038123617
49,Z0_C0_T03.tif,3_8,21,0.0,13.65685424949238,13356.752857142854,6813.54,Z0_C1_T03.tif,3037.8719047619047,3502.36,4.3967465633445455
50,Z0_C0_T03.tif,3_9,8,0.5773502691896258,7.65685424949238,12309.485,6813.54,Z0_C1_T03.tif,1571.7349999999997,3502.36,7.831781438983037
51,Z0_C0_T03.tif,3_10,14,0.6292889820590859,11.071067811865474,13082.467142857142,6813.54,Z0_C1_T03.tif,57099.18142857142,3502.36,0.22911829584146903
