,fname_green,label,area,eccentricity,perimeter,mean_intensity_green,fname_red,mean_intensity_red,intensity_ratio
0,Z0_C0_T00.tif,0_1,10,0.6831300510639732,8.82842712474619,10588.5,Z0_C1_T00.tif,4109.2,2.5767789350725203
1,Z0_C0_T00.tif,0_2,21,0.0,13.65685424949238,11368.47619047619,Z0_C1_T00.tif,7187.142857142857,1.5817796329424239
2,Z0_C0_T00.tif,0_3,14,0.8506877704240235,11.071067811865476,10757.07142857143,Z0_C1_T00.tif,5077.785714285715,2.1184571452686067
3,Z0_C0_T00.tif,0_4,17,0.7071067811865475,12.48528137423857,10444.176470588236,Z0_C1_T00.tif,5222.470588235294,1.9998535739226422
4,Z0_C0_T00.tif,0_5,54,0.895690308143707,27.31370849898476,11264.777777777777,Z0_C1_T00.tif,7017.444444444444,1.6052535744256378
5,Z0_C0_T00.tif,0_6,16,0.5773502691896258,11.65685424949238,11425.5,Z0_C1_T00.tif,5844.8125,1.9548103553364629
6,Z0_C0_T00.tif,0_7,26,0.5440588203494177,15.65685424949238,10854.423076923076,Z0_C1_T00.tif,6300.2307692307695,1.7228611894558195
7,Z0_C0_T00.tif,0_8,12,0.0,9.65685424949238,10325.75,Z0_C1_T00.tif,4854.166666666667,2.1271931330472102
8,Z0_C0_T00.tif,0_9,16,0.0,11.313708498984761,10401.6875,Z0_C1_T00.tif,5806.125,1.7915025081271934
9,Z0_C0_T00.tif,0_10,36,0.5439056439097801,19.071067811865476,11307.25,Z0_C1_T00.tif,3859.0,2.930098471106504
10,Z0_C0_T00.tif,0_11,21,0.0,13.65685424949238,11183.952380952382,Z0_C1_T00.tif,7120.238095238095,1.5707273031265676
11,Z0_C0_T00.tif,0_12,12,0.0,9.65685424949238,10364.416666666666,Z0_C1_T00.tif,6726.916666666667,1.5407380796055645
12,Z0_C0_T00.tif,0_13,87,0.8830532423648544,43.21320343559642,11129.356321839081,Z0_C1_T00.tif,5877.850574712644,1.893439817902001
13,Z0_C0_T00.tif,0_14,8,0.5773502691896258,7.65685424949238,11001.5,Z0_C1_T00.tif,11133.0,0.9881882691098536
14,Z0_C0_T00.tif,0_15,26,0.5440588203494177,15.65685424949238,11350.423076923076,Z0_C1_T00.tif,6481.807692307692,1.7511199985758956
15,Z0_C0_T00.tif,0_16,19,0.5207037318817047,13.071067811865476,10454.78947368421,Z0_C1_T00.tif,5048.526315789473,2.070859656804487
16,Z0_C0_T01.tif,1_1,12,0.0,9.65685424949238,12788.25,Z0_C1_T01.tif,6864.916666666667,1.8628412580876192
17,Z0_C0_T01.tif,1_2,16,0.5773502691896258,11.65685424949238,12768.1875,Z0_C1_T01.tif,14670.75,0.8703159347681612
18,Z0_C0_T01.tif,1_3,24,0.5849866175853744,15.071067811865476,11747.541666666666,Z0_C1_T01.tif,5869.166666666667,2.0015689336930285
19,Z0_C0_T01.tif,1_4,34,0.4678596948487089,18.48528137423857,12387.735294117647,Z0_C1_T01.tif,6674.970588235294,1.8558486708467543
20,Z0_C0_T01.tif,1_5,18,0.7226591383582849,13.071067811865474,11979.277777777777,Z0_C1_T01.tif,6371.666666666667,1.8800854477286597
21,Z0_C0_T01.tif,1_6,30,0.4509717590117594,17.071067811865476,12180.6,Z0_C1_T01.tif,6785.666666666667,1.7950483863044653
22,Z0_C0_T01.tif,1_7,8,0.5773502691896258,7.65685424949238,12184.875,Z0_C1_T01.tif,4154.875,2.9326694545563945
23,Z0_C0_T01.tif,1_8,20,0.7302967433402214,13.65685424949238,12461.0,Z0_C1_T01.tif,6703.65,1.8588380956643025
24,Z0_C0_T01.tif,1_9,12,0.0,9.65685424949238,12158.25,Z0_C1_T01.tif,8452.583333333334,1.4384064043536984
25,Z0_C0_T01.tif,1_10,26,0.5440588203494177,15.65685424949238,13249.884615384615,Z0_C1_T01.tif,5256.807692307692,2.5205191802571023
26,Z0_C0_T01.tif,1_11,20,0.7302967433402214,13.65685424949238,12727.5,Z0_C1_T01.tif,7748.0,1.642681982447083
27,Z0_C0_T02.tif,2_1,62,0.8161094870336864,31.97056274847714,11105.693548387097,Z0_C1_T02.tif,5090.322580645161,2.1817268694550065
28,Z0_C0_T02.tif,2_2,164,0.7448911379006906,50.2842712474619,11791.396341463415,Z0_C1_T02.tif,13858.408536585366,0.8508477947041925
29,Z0_C0_T02.tif,2_3,195,0.9004712852748922,61.94112549695428,11190.497435897436,Z0_C1_T02.tif,12336.11282051282,0.9071331949307059
30,Z0_C0_T02.tif,2_4,10,0.6831300510639732,8.82842712474619,9769.3,Z0_C1_T02.tif,6443.5,1.516148056180647
31,Z0_C0_T02.tif,2_5,56,0.8907166588077996,28.727922061357855,10145.339285714286,Z0_C1_T02.tif,4522.392857142857,2.2433564721583865
32,Z0_C0_T02.tif,2_6,8,0.5773502691896258,7.65685424949238,10243.375,Z0_C1_T02.tif,5307.25,1.9300720712233266
33,Z0_C0_T02.tif,2_7,16,0.5773502691896258,11.65685424949238,10305.5,Z0_C1_T02.tif,9106.9375,1.1316098304177447
34,Z0_C0_T02.tif,2_8,120,0.8364734252888057,54.04163056034262,10549.4,Z0_C1_T02.tif,5315.358333333334,1.9847015644915753
35,Z0_C0_T02.tif,2_9,10,0.6831300510639732,8.82842712474619,9834.3,Z0_C1_T02.tif,4587.8,2.1435764418675616
36,Z0_C0_T02.tif,2_10,32,0.0,17.65685424949238,11358.46875,Z0_C1_T02.tif,4733.84375,2.399417756447918
