,label,mean_intensity_nuf2_GFP,fname_nuf2_GFP,mean_intensity_mKate2_astrin,fname_mKate2_astrin,nuf2_GFP_cyto,mKate2_astrin_cyto,nuf2_GFP_bg,mKate2_astrin_bg
16,1_8,9206.75,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z01_C0_T0.tif,4571.75,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z01_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
17,1_9,12357.944444444445,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z01_C0_T0.tif,4097.833333333333,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z01_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
18,1_10,14912.03125,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z01_C0_T0.tif,8441.21875,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z01_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
19,1_11,9717.916666666666,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z01_C0_T0.tif,4960.75,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z01_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
20,1_12,11162.53125,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z01_C0_T0.tif,4119.96875,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z01_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
21,2_1,10854.619047619048,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C0_T0.tif,4645.238095238095,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
22,2_2,9894.307692307691,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C0_T0.tif,3772.0,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
23,2_3,10509.5,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C0_T0.tif,4309.75,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
24,2_4,10486.866666666667,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C0_T0.tif,5571.9,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
25,2_5,14257.947368421053,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C0_T0.tif,8128.578947368421,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
26,2_6,10041.0,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C0_T0.tif,8976.166666666666,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
27,2_7,13441.28125,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C0_T0.tif,5773.84375,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
28,2_8,11589.0,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C0_T0.tif,4122.333333333333,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
29,2_9,11098.73076923077,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C0_T0.tif,5058.615384615385,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
30,2_10,11927.15625,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C0_T0.tif,4022.03125,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
31,2_11,13251.46875,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C0_T0.tif,9575.625,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
32,2_12,11393.066666666668,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C0_T0.tif,5298.533333333334,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
33,2_13,11778.42857142857,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C0_T0.tif,4912.047619047619,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z02_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
34,3_1,11307.739130434782,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C0_T0.tif,4681.202898550725,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
35,3_2,10629.388888888889,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C0_T0.tif,3623.8055555555557,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
36,3_3,9469.208333333334,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C0_T0.tif,5539.458333333333,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
37,3_4,9181.5625,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C0_T0.tif,6364.6875,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
38,3_5,9943.065217391304,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C0_T0.tif,7911.391304347826,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
39,3_6,11385.625,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C0_T0.tif,6031.0625,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
40,3_7,12461.627906976744,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C0_T0.tif,4222.093023255814,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
41,3_8,11919.028985507246,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C0_T0.tif,4970.434782608696,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
42,3_9,9871.777777777777,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C0_T0.tif,7676.833333333333,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
43,3_10,10868.71875,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C0_T0.tif,5143.3125,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
44,3_11,11056.12658227848,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C0_T0.tif,5586.189873417721,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
45,3_12,9229.076923076924,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C0_T0.tif,4531.923076923077,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
46,3_13,9223.045454545454,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C0_T0.tif,14490.636363636364,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z03_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
47,4_1,12974.46875,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C0_T0.tif,4885.65625,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
48,4_2,10265.52380952381,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C0_T0.tif,3843.7619047619046,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
49,4_3,12356.35294117647,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C0_T0.tif,5204.205882352941,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
50,4_4,11428.2,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C0_T0.tif,4446.033333333334,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
51,4_5,10341.875,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C0_T0.tif,4445.75,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
52,4_6,12702.8125,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C0_T0.tif,4565.270833333333,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
53,4_7,10087.25,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C0_T0.tif,3538.0,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
54,4_8,12142.478260869566,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C0_T0.tif,5113.565217391304,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
55,4_9,11478.0,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C0_T0.tif,5246.5,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
56,4_10,15881.1,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C0_T0.tif,7291.8,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
57,4_11,12986.884615384615,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C0_T0.tif,4640.461538461538,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
58,4_12,10246.625,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C0_T0.tif,3658.5833333333335,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
59,4_13,10423.212121212122,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C0_T0.tif,17096.60606060606,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z04_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
60,5_1,10300.315789473685,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z05_C0_T0.tif,5050.473684210527,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z05_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
61,5_2,11626.676923076922,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z05_C0_T0.tif,4127.861538461539,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z05_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
62,5_3,11609.375,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z05_C0_T0.tif,4733.71875,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z05_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
63,5_4,11731.065789473685,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z05_C0_T0.tif,5275.644736842105,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z05_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
64,5_5,8851.75,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z05_C0_T0.tif,3827.625,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z05_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
65,5_6,9811.961538461539,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z05_C0_T0.tif,3459.076923076923,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z05_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
66,5_7,11492.98,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z05_C0_T0.tif,4636.0,Expt2020_017_setIV_STLC_MG132_DMSO_Nuf2-GFP_mKate2-Astrin_GFP_mCherry_cell05_R3D_D3D_Z05_C1_T0.tif,4974.61459582487,3047.8731993597726,3515.12,2162.965
