,fname_green,label,area,eccentricity,perimeter,mean_intensity_green,fname_red,mean_intensity_red,intensity_ratio
0,Z0_C1_T00.tif,0_1,28,0.7945788574548541,18.727922061357855,16075.25,Z0_C0_T00.tif,13003.67857142857,1.2362078862299954
1,Z0_C1_T00.tif,0_2,5,0.0,5.656854249492381,15219.6,Z0_C0_T00.tif,11195.4,1.3594512031727317
2,Z0_C1_T00.tif,0_3,8,0.5773502691896258,7.65685424949238,17785.375,Z0_C0_T00.tif,13162.75,1.3511899109228696
3,Z0_C1_T00.tif,0_4,5,0.0,5.656854249492381,15961.0,Z0_C0_T00.tif,15736.8,1.0142468608611663
4,Z0_C1_T00.tif,0_5,44,0.8798166012739971,21.89949493661166,19889.977272727272,Z0_C0_T00.tif,13962.34090909091,1.4245445947947644
5,Z0_C1_T00.tif,0_6,39,0.6471550216341735,25.384776310850235,21440.05128205128,Z0_C0_T00.tif,14227.128205128205,1.5069837688201304
6,Z0_C1_T00.tif,0_7,9,0.8451542547285166,8.485281374238571,20731.666666666668,Z0_C0_T00.tif,14521.666666666666,1.4276368644554116
7,Z0_C1_T00.tif,0_8,39,0.3342815785898131,23.556349186104043,20280.666666666668,Z0_C0_T00.tif,14766.97435897436,1.3733799608273487
8,Z0_C1_T00.tif,0_9,5,0.0,5.656854249492381,18233.2,Z0_C0_T00.tif,14001.0,1.302278408685094
9,Z0_C1_T00.tif,0_10,48,0.6666805743095561,30.384776310850235,19131.395833333332,Z0_C0_T00.tif,14357.4375,1.3325076869276522
10,Z0_C1_T00.tif,0_11,49,0.7385725788931229,28.384776310850235,22474.551020408162,Z0_C0_T00.tif,13722.69387755102,1.6377652391688429
11,Z0_C1_T00.tif,0_12,56,0.8366115219389632,39.00609665440988,20394.339285714286,Z0_C0_T00.tif,12697.55357142857,1.6061628857077364
12,Z0_C1_T01.tif,1_1,26,0.6811361118591458,15.31370849898476,16076.038461538461,Z0_C0_T01.tif,11525.653846153846,1.394804900105784
13,Z0_C1_T01.tif,1_2,12,0.7675786521898157,10.485281374238571,15099.0,Z0_C0_T01.tif,15961.666666666666,0.945953847760259
14,Z0_C1_T01.tif,1_3,54,0.8887845621620818,36.62741699796952,16314.925925925925,Z0_C0_T01.tif,13265.222222222223,1.2299021948229985
15,Z0_C1_T01.tif,1_4,41,0.9339530791769349,24.763455967290597,17573.39024390244,Z0_C0_T01.tif,14204.170731707318,1.23719931109207
16,Z0_C1_T01.tif,1_5,58,0.8844328105873677,38.87005768508881,18683.206896551725,Z0_C0_T01.tif,15078.224137931034,1.2390853674572946
17,Z0_C1_T01.tif,1_6,16,0.45643546458763845,13.313708498984761,21981.5625,Z0_C0_T01.tif,12754.625,1.7234189558689494
18,Z0_C1_T01.tif,1_7,18,0.9345345980638379,16.31370849898476,17893.5,Z0_C0_T01.tif,16302.277777777777,1.097607355482022
19,Z0_C1_T01.tif,1_8,14,0.8155848655957628,7.0710678118654755,19733.35714285714,Z0_C0_T01.tif,12998.42857142857,1.5181340601611184
20,Z0_C1_T01.tif,1_9,52,0.7143614148659859,34.384776310850235,19266.173076923078,Z0_C0_T01.tif,14144.557692307691,1.3620908830115417
21,Z0_C1_T01.tif,1_10,21,0.8717312607336136,17.31370849898476,20400.571428571428,Z0_C0_T01.tif,13807.380952380952,1.4775120277284406
22,Z0_C1_T01.tif,1_11,11,0.8193342786072867,9.071067811865476,17306.272727272728,Z0_C0_T01.tif,15848.454545454546,1.091984879512198
23,Z0_C1_T01.tif,1_12,39,0.5507400217954516,23.556349186104047,18268.82051282051,Z0_C0_T01.tif,12166.179487179486,1.5016070190376432
25,Z0_C1_T01.tif,1_14,17,0.9432863405217637,10.485281374238571,15283.70588235294,Z0_C0_T01.tif,10806.29411764706,1.4143336944155638
26,Z0_C1_T02.tif,2_1,25,0.7588392480364708,16.727922061357855,19594.48,Z0_C0_T02.tif,13677.28,1.4326298796251886
27,Z0_C1_T02.tif,2_2,15,0.7217155699489376,10.485281374238571,18856.8,Z0_C0_T02.tif,13954.266666666666,1.3513286258922002
28,Z0_C1_T02.tif,2_3,23,0.9452157602037824,17.31370849898476,18395.565217391304,Z0_C0_T02.tif,15298.0,1.2024817111642898
29,Z0_C1_T02.tif,2_4,8,0.816496580927726,5.656854249492381,19771.625,Z0_C0_T02.tif,12666.75,1.5609074940296446
30,Z0_C1_T02.tif,2_5,5,0.0,5.656854249492381,19489.6,Z0_C0_T02.tif,18362.0,1.0614094325236902
31,Z0_C1_T02.tif,2_6,5,0.0,5.656854249492381,19200.0,Z0_C0_T02.tif,17583.4,1.0919389879090504
32,Z0_C1_T02.tif,2_7,13,0.7296608671767802,11.071067811865474,18469.0,Z0_C0_T02.tif,15964.923076923076,1.1568486682342058
33,Z0_C1_T02.tif,2_8,22,0.6669413147126173,19.349242404917497,19947.409090909092,Z0_C0_T02.tif,14566.59090909091,1.3693944736554693
34,Z0_C1_T02.tif,2_9,22,0.8460438213051906,17.31370849898476,18719.18181818182,Z0_C0_T02.tif,13100.318181818182,1.4289104705992568
35,Z0_C1_T02.tif,2_10,44,0.7584602222364828,26.970562748477143,22385.909090909092,Z0_C0_T02.tif,13739.818181818182,1.629272585319377
36,Z0_C1_T02.tif,2_11,25,0.9110777097335777,19.72792206135785,18245.84,Z0_C0_T02.tif,11948.64,1.527022322205707
37,Z0_C1_T03.tif,3_1,5,0.0,5.656854249492381,13547.2,Z0_C0_T03.tif,13625.2,0.9942753133898952
