,label,area,mean_intensity_YFP_astrin,fname_YFP_astrin,YFP_astrin_cyto,YFP_astrin_bg,mean_intensity_CENP_B_ds_red,fname_CENP_B_ds_red,CENP_B_ds_red_cyto,CENP_B_ds_red_bg
1,0_2,15.0,22517.066666666666,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_03_R3D_D3D_Z0_C0_T00.tif,28447.78167737683,17701.1,47211.8,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_03_R3D_D3D_Z0_C1_T00.tif,44666.553445850914,19855.085
2,0_3,34.0,28789.970588235294,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_03_R3D_D3D_Z0_C0_T00.tif,28447.78167737683,17701.1,50962.35294117647,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_03_R3D_D3D_Z0_C1_T00.tif,44666.553445850914,19855.085
3,0_4,8.0,27788.75,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_03_R3D_D3D_Z0_C0_T00.tif,28447.78167737683,17701.1,55290.75,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_03_R3D_D3D_Z0_C1_T00.tif,44666.553445850914,19855.085
4,0_5,8.0,22530.875,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_03_R3D_D3D_Z0_C0_T00.tif,28447.78167737683,17701.1,55979.875,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_03_R3D_D3D_Z0_C1_T00.tif,44666.553445850914,19855.085
5,0_6,36.0,29171.472222222223,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_03_R3D_D3D_Z0_C0_T00.tif,28447.78167737683,17701.1,50067.333333333336,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_03_R3D_D3D_Z0_C1_T00.tif,44666.553445850914,19855.085
6,0_7,5.0,25142.8,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_03_R3D_D3D_Z0_C0_T00.tif,28447.78167737683,17701.1,56237.8,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_03_R3D_D3D_Z0_C1_T00.tif,44666.553445850914,19855.085
7,0_8,17.0,32180.29411764706,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_03_R3D_D3D_Z0_C0_T00.tif,28447.78167737683,17701.1,52896.35294117647,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_03_R3D_D3D_Z0_C1_T00.tif,44666.553445850914,19855.085
8,0_9,5.0,29499.6,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_03_R3D_D3D_Z0_C0_T00.tif,28447.78167737683,17701.1,55112.6,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_03_R3D_D3D_Z0_C1_T00.tif,44666.553445850914,19855.085
9,0_10,5.0,36257.4,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_03_R3D_D3D_Z0_C0_T00.tif,28447.78167737683,17701.1,54755.0,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_03_R3D_D3D_Z0_C1_T00.tif,44666.553445850914,19855.085
10,0_11,10.0,30137.4,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_03_R3D_D3D_Z0_C0_T00.tif,28447.78167737683,17701.1,56868.0,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinWT_GFP_mcherry_03_R3D_D3D_Z0_C1_T00.tif,44666.553445850914,19855.085
