,label,area,mean_intensity_YFP_astrin,fname_YFP_astrin,YFP_astrin_cyto,YFP_astrin_bg,mean_intensity_CENP_B_ds_red,fname_CENP_B_ds_red,CENP_B_ds_red_cyto,CENP_B_ds_red_bg
0,0_1,68,24114.279411764706,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C0_T00.tif,25805.088203039322,18037.3625,17843.720588235294,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C1_T00.tif,11828.82980154726,8428.66
1,0_2,26,24994.76923076923,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C0_T00.tif,25805.088203039322,18037.3625,16477.384615384617,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C1_T00.tif,11828.82980154726,8428.66
2,0_3,8,23634.0,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C0_T00.tif,25805.088203039322,18037.3625,14412.25,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C1_T00.tif,11828.82980154726,8428.66
3,0_4,5,29002.8,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C0_T00.tif,25805.088203039322,18037.3625,16556.6,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C1_T00.tif,11828.82980154726,8428.66
4,0_5,33,23981.515151515152,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C0_T00.tif,25805.088203039322,18037.3625,20616.303030303032,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C1_T00.tif,11828.82980154726,8428.66
5,0_6,27,19337.555555555555,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C0_T00.tif,25805.088203039322,18037.3625,14606.222222222223,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C1_T00.tif,11828.82980154726,8428.66
6,0_7,23,21341.434782608696,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C0_T00.tif,25805.088203039322,18037.3625,18649.956521739132,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C1_T00.tif,11828.82980154726,8428.66
7,0_8,24,23531.708333333332,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C0_T00.tif,25805.088203039322,18037.3625,19469.625,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C1_T00.tif,11828.82980154726,8428.66
8,0_9,5,24449.4,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C0_T00.tif,25805.088203039322,18037.3625,18264.2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C1_T00.tif,11828.82980154726,8428.66
9,0_10,5,26957.8,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C0_T00.tif,25805.088203039322,18037.3625,14418.0,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C1_T00.tif,11828.82980154726,8428.66
10,0_11,8,22425.875,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C0_T00.tif,25805.088203039322,18037.3625,17554.75,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C1_T00.tif,11828.82980154726,8428.66
11,0_12,9,22264.88888888889,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C0_T00.tif,25805.088203039322,18037.3625,14946.777777777777,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C1_T00.tif,11828.82980154726,8428.66
12,1_1,71,24834.042253521126,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C0_T01.tif,26486.238521465275,18772.2775,20608.816901408452,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C1_T01.tif,11982.79315532155,8330.805
13,1_2,5,20405.2,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C0_T01.tif,26486.238521465275,18772.2775,13190.6,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C1_T01.tif,11982.79315532155,8330.805
14,1_3,32,22695.3125,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C0_T01.tif,26486.238521465275,18772.2775,20778.28125,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C1_T01.tif,11982.79315532155,8330.805
15,1_4,9,25299.11111111111,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C0_T01.tif,26486.238521465275,18772.2775,17356.0,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C1_T01.tif,11982.79315532155,8330.805
16,1_5,5,18626.4,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C0_T01.tif,26486.238521465275,18772.2775,15846.6,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C1_T01.tif,11982.79315532155,8330.805
17,1_6,36,24176.277777777777,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C0_T01.tif,26486.238521465275,18772.2775,18270.805555555555,Exp2018_032_SetV_HeLa-MG132_YFP-AstrinQ1012_GFP_mcherry_03_R3D_D3D_Z0_C1_T01.tif,11982.79315532155,8330.805
