,fname_green,label,area,eccentricity,perimeter,mean_intensity_green,fname_red,mean_intensity_red,intensity_ratio
0,00_C1_T00.tif,0_1,5,0.0,5.656854249492381,2710.5800000000004,00_C0_T00.tif,4206.1900000000005,0.6444264286682247
1,00_C1_T00.tif,0_2,5,0.0,5.656854249492381,2500.1800000000003,00_C0_T00.tif,4333.59,0.5769304433506631
2,00_C1_T00.tif,0_3,5,0.0,5.656854249492381,1696.5800000000004,00_C0_T00.tif,2003.7900000000002,0.8466855309189087
3,00_C1_T00.tif,0_4,34,0.9008084241132583,27.59188309203678,5157.02705882353,00_C0_T00.tif,4403.531176470588,1.171111740136893
4,00_C1_T00.tif,0_5,8,0.816496580927726,5.656854249492381,4988.755,00_C0_T00.tif,1910.5900000000001,2.611107040233645
5,00_C1_T00.tif,0_6,5,0.0,5.656854249492381,4386.780000000001,00_C0_T00.tif,2856.59,1.5356701521744458
6,00_C1_T00.tif,0_7,5,0.0,5.656854249492381,4577.780000000001,00_C0_T00.tif,3036.79,1.5074404222880082
7,00_C1_T00.tif,0_8,10,0.6164414002968978,9.071067811865476,2282.4800000000005,00_C0_T00.tif,1426.19,1.6004038732567192
8,00_C1_T00.tif,0_9,3,0.816496580927726,3.414213562373095,1574.7133333333334,00_C0_T00.tif,542.9233333333335,2.9004340698809523
9,00_C1_T01.tif,1_1,5,0.0,5.656854249492381,8006.910000000001,00_C0_T01.tif,1783.6500000000003,4.4890589521486834
10,00_C1_T02.tif,2_1,5,0.0,5.656854249492381,3758.1800000000003,00_C0_T02.tif,2420.7799999999997,1.5524665603648413
11,00_C1_T03.tif,3_1,5,0.0,5.656854249492381,1596.44,00_C0_T03.tif,2372.2400000000002,0.672967322024753
12,00_C1_T03.tif,3_2,5,0.0,5.656854249492381,2766.04,00_C0_T03.tif,2133.2400000000002,1.2966379779115336
13,00_C1_T03.tif,3_3,5,0.0,5.656854249492381,5196.24,00_C0_T03.tif,3165.2400000000002,1.6416575046441975
14,00_C1_T04.tif,4_1,8,0.5773502691896258,7.65685424949238,3063.8,00_C0_T04.tif,1388.4049999999997,2.20670481595788
15,00_C1_T04.tif,4_2,5,0.0,5.656854249492381,4354.9,00_C0_T04.tif,1964.3299999999995,2.2169900169523453
16,00_C1_T04.tif,4_3,10,0.6164414002968978,9.071067811865476,2880.0,00_C0_T04.tif,2592.2299999999996,1.1110125258946932
17,00_C1_T04.tif,4_4,5,0.0,5.656854249492381,5118.9,00_C0_T04.tif,3339.9299999999994,1.5326369115520386
18,00_C1_T04.tif,4_5,8,0.816496580927726,5.656854249492381,3029.675,00_C0_T04.tif,1442.9049999999997,2.0997051087909466
19,00_C1_T05.tif,5_1,5,0.0,5.656854249492381,4393.740000000001,00_C0_T05.tif,2460.0199999999995,1.786058649929676
20,00_C1_T05.tif,5_2,5,0.0,5.656854249492381,3475.94,00_C0_T05.tif,3766.22,0.922925373451365
21,00_C1_T05.tif,5_3,4,0.7905694150420949,4.621320343559642,2914.69,00_C0_T05.tif,2979.12,0.9783728080775531
22,00_C1_T06.tif,6_1,6,0.8703882797784891,6.414213562373095,2530.483333333333,00_C0_T06.tif,1244.17,2.0338726487002043
23,00_C1_T06.tif,6_2,5,0.0,5.656854249492381,2859.2499999999995,00_C0_T06.tif,3169.67,0.9020655147065781
24,00_C1_T07.tif,7_1,5,0.0,5.656854249492381,3000.8200000000006,00_C0_T07.tif,2152.56,1.3940703162745758
25,00_C1_T08.tif,8_1,5,0.0,5.656854249492381,2361.87,00_C0_T08.tif,628.8699999999999,3.755736479717589
26,00_C1_T08.tif,8_2,5,0.0,5.656854249492381,3631.6699999999996,00_C0_T08.tif,3185.87,1.1399303800845608
27,00_C1_T08.tif,8_3,5,0.0,5.656854249492381,3230.4700000000003,00_C0_T08.tif,2959.6699999999996,1.0914966871306602
28,00_C1_T08.tif,8_4,5,0.0,5.656854249492381,3614.6699999999996,00_C0_T08.tif,2788.2699999999995,1.2963844964798963
29,00_C1_T08.tif,8_5,5,0.0,5.656854249492381,3128.67,00_C0_T08.tif,2645.0699999999997,1.1828307001326999
30,00_C1_T08.tif,8_6,5,0.0,5.656854249492381,3555.6699999999996,00_C0_T08.tif,1483.4699999999998,2.39686006457832
31,00_C1_T08.tif,8_7,5,0.0,5.656854249492381,2398.07,00_C0_T08.tif,3074.87,0.779893133693457
32,00_C1_T08.tif,8_8,5,0.0,5.656854249492381,2921.87,00_C0_T08.tif,2520.47,1.1592560117755817
33,00_C1_T08.tif,8_9,5,0.0,5.656854249492381,6134.2699999999995,00_C0_T08.tif,2402.2699999999995,2.5535306189562377
34,00_C1_T08.tif,8_10,5,0.0,5.656854249492381,2862.87,00_C0_T08.tif,1399.6699999999998,2.045389270328006
35,00_C1_T08.tif,8_11,8,0.816496580927726,5.656854249492381,2325.17,00_C0_T08.tif,2946.62,0.7890973386456347
36,00_C1_T08.tif,8_12,5,0.0,5.656854249492381,2714.67,00_C0_T08.tif,1263.87,2.1479028697571745
37,00_C1_T08.tif,8_13,9,0.8451542547285166,8.485281374238571,2523.5588888888888,00_C0_T08.tif,3850.758888888889,0.6553406644519998
38,00_C1_T08.tif,8_14,8,0.5773502691896258,7.65685424949238,3013.295,00_C0_T08.tif,1501.87,2.006362068621119
39,00_C1_T08.tif,8_15,8,0.5773502691896258,7.65685424949238,1936.295,00_C0_T08.tif,1011.6199999999999,1.9140536960518775
40,00_C1_T09.tif,9_1,8,0.5773502691896258,7.65685424949238,2204.235,00_C0_T09.tif,3959.3450000000003,0.5567170832549323
