,fname_green,label,area,eccentricity,perimeter,mean_intensity_green,fname_red,mean_intensity_red,intensity_ratio
0,Z0_C0_T00.tif,0_1,28,0.1904761904761901,16.48528137423857,11817.392857142857,Z0_C1_T00.tif,4311.821428571428,2.7406962586245456
1,Z0_C0_T00.tif,0_2,57,0.7582428663581852,26.142135623730947,13468.929824561403,Z0_C1_T00.tif,5227.701754385965,2.57645337423107
2,Z0_C0_T00.tif,0_3,26,0.5440588203494177,15.65685424949238,12852.26923076923,Z0_C1_T00.tif,5228.923076923077,2.457918971401671
3,Z0_C0_T00.tif,0_4,8,0.5773502691896258,7.65685424949238,12325.625,Z0_C1_T00.tif,4857.25,2.5375727006021926
4,Z0_C0_T00.tif,0_5,66,0.7938621704098556,28.48528137423857,14422.075757575758,Z0_C1_T00.tif,4649.348484848485,3.1019562858269487
5,Z0_C0_T00.tif,0_6,12,0.0,9.65685424949238,11434.166666666666,Z0_C1_T00.tif,12682.75,0.9015526338267856
6,Z0_C0_T00.tif,0_7,81,0.8335138550256455,32.970562748477136,14479.32098765432,Z0_C1_T00.tif,4393.456790123457,3.2956557169753
7,Z0_C0_T00.tif,0_8,153,0.9055808450108526,67.04163056034263,15110.888888888889,Z0_C1_T00.tif,5778.568627450981,2.614988219938221
8,Z0_C0_T00.tif,0_9,67,0.87691498731192,34.14213562373095,13285.89552238806,Z0_C1_T00.tif,4887.671641791045,2.7182463340601086
9,Z0_C0_T00.tif,0_10,46,0.5031602126912892,21.899494936611667,12900.978260869566,Z0_C1_T00.tif,5238.5,2.4627237302413985
10,Z0_C0_T00.tif,0_11,72,0.8893760443202756,32.72792206135785,13076.986111111111,Z0_C1_T00.tif,5654.041666666667,2.312856339246016
11,Z0_C0_T00.tif,0_12,81,0.8641226173095958,37.55634918610404,14032.086419753086,Z0_C1_T00.tif,5622.456790123457,2.4957215223782936
12,Z0_C0_T00.tif,0_13,83,0.8659155647945965,39.142135623730944,14039.240963855422,Z0_C1_T00.tif,5173.3975903614455,2.7137370980362934
13,Z0_C0_T00.tif,0_14,26,0.5440588203494177,15.65685424949238,11604.76923076923,Z0_C1_T00.tif,12645.653846153846,0.9176883514250868
14,Z0_C0_T00.tif,0_15,18,0.5866857344558971,13.071067811865476,11885.277777777777,Z0_C1_T00.tif,4687.722222222223,2.535405728913592
15,Z0_C0_T01.tif,1_1,59,0.911775178406413,33.31370849898476,14367.559322033898,Z0_C1_T01.tif,4912.830508474576,2.9244972520932735
16,Z0_C0_T01.tif,1_2,68,0.884122818884315,32.14213562373095,15847.573529411764,Z0_C1_T01.tif,5197.088235294118,3.049317774092959
17,Z0_C0_T01.tif,1_3,38,0.511237358145545,19.65685424949238,15927.105263157895,Z0_C1_T01.tif,5118.105263157895,3.1119143597548433
18,Z0_C0_T01.tif,1_4,67,0.8800989502264607,33.55634918610404,15110.925373134329,Z0_C1_T01.tif,4302.194029850746,3.5123765381773273
19,Z0_C0_T01.tif,1_5,38,0.511237358145545,19.65685424949238,16729.42105263158,Z0_C1_T01.tif,5568.026315789473,3.0045513623366498
20,Z0_C0_T01.tif,1_6,69,0.7753047201836053,29.31370849898476,16323.115942028986,Z0_C1_T01.tif,5242.869565217391,3.1133934840418185
21,Z0_C0_T01.tif,1_7,21,0.0,13.65685424949238,14366.190476190477,Z0_C1_T01.tif,5097.571428571428,2.8182421134246938
22,Z0_C0_T01.tif,1_8,10,0.6164414002968978,9.071067811865476,13895.6,Z0_C1_T01.tif,4896.6,2.837805824449618
23,Z0_C0_T01.tif,1_9,21,0.0,13.65685424949238,14460.238095238095,Z0_C1_T01.tif,4913.523809523809,2.9429465808652506
24,Z0_C0_T01.tif,1_10,5,0.0,5.656854249492381,14273.2,Z0_C1_T01.tif,5192.6,2.7487578477063512
25,Z0_C0_T01.tif,1_11,63,0.901287546849039,32.14213562373095,14584.126984126984,Z0_C1_T01.tif,4963.380952380952,2.9383452779563344
26,Z0_C0_T01.tif,1_12,45,0.6643361852023243,21.899494936611667,15039.355555555556,Z0_C1_T01.tif,4666.955555555555,3.2225195583130573
27,Z0_C0_T01.tif,1_13,79,0.7939554353772756,38.384776310850235,15156.708860759494,Z0_C1_T01.tif,5959.544303797468,2.5432664123499378
28,Z0_C0_T01.tif,1_14,16,0.5773502691896258,11.65685424949238,13907.5,Z0_C1_T01.tif,4758.625,2.922587932438467
29,Z0_C0_T01.tif,1_15,32,0.0,17.65685424949238,14307.28125,Z0_C1_T01.tif,6596.5625,2.1688995215311007
30,Z0_C0_T01.tif,1_16,26,0.5440588203494177,15.65685424949238,13220.346153846154,Z0_C1_T01.tif,4153.2307692307695,3.183147503333827
31,Z0_C0_T02.tif,2_1,21,0.0,13.65685424949238,15341.857142857143,Z0_C1_T02.tif,3872.4761904761904,3.9617692629300807
32,Z0_C0_T02.tif,2_2,64,0.8673531194312668,35.14213562373095,15377.484375,Z0_C1_T02.tif,4541.734375,3.3858176426268876
33,Z0_C0_T02.tif,2_3,32,0.0,17.65685424949238,16264.28125,Z0_C1_T02.tif,5203.8125,3.125454894848729
34,Z0_C0_T02.tif,2_4,12,0.0,9.65685424949238,14790.333333333334,Z0_C1_T02.tif,4570.583333333333,3.2359837365762942
35,Z0_C0_T02.tif,2_5,38,0.48112109380680107,19.899494936611667,16330.28947368421,Z0_C1_T02.tif,4602.0526315789475,3.5484795114308256
36,Z0_C0_T02.tif,2_6,16,0.0,11.313708498984761,14028.6875,Z0_C1_T02.tif,3481.1875,4.029856909459775
37,Z0_C0_T02.tif,2_7,12,0.0,9.65685424949238,14630.666666666666,Z0_C1_T02.tif,3569.3333333333335,4.098991408292865
38,Z0_C0_T02.tif,2_8,20,0.7302967433402214,13.65685424949238,15253.45,Z0_C1_T02.tif,4648.45,3.2814056298336007
39,Z0_C0_T02.tif,2_9,70,0.7395161545047895,29.31370849898476,18386.8,Z0_C1_T02.tif,5396.4857142857145,3.4071803342916285
40,Z0_C0_T02.tif,2_10,56,0.9054261910347482,32.31370849898476,15471.69642857143,Z0_C1_T02.tif,4804.321428571428,3.220370797124613
